@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute installLocation numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
643632,143944,4,0,0,0,0,584,117,0,0,11,4,0,0,0,1,0,0,1,0,1,0,0,0,4,16,0,0,3,0,0,0,0,3,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,43,0,0,0,43
2755928,4376764,16,0,24,0,0,26718,3828,0,0,212,104,0,0,0,1,1,0,0,0,0,0,1,0,4,32,0,2,1,0,1,0,3,7,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,79,71,30,71,251
268205,168364,4,0,0,0,0,660,110,0,0,13,3,0,0,0,1,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,2,0,0,1,22,1,0,24
3513122,3432744,14,0,19,0,0,21796,4177,0,0,475,70,0,0,0,1,1,1,1,0,1,0,1,0,17,194,0,8,9,0,0,0,0,30,658,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,67,6,7,1,0,10,2,0,162,174
918280,786148,7,0,8,0,0,3917,541,0,0,155,1,0,0,0,1,0,0,1,0,0,0,0,0,8,2,0,2,0,0,0,0,0,4,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,140,1,1,0,142
805689,327516,8,0,22,0,0,2231,444,0,0,44,2,0,0,0,1,1,0,0,0,1,0,0,0,4,20,0,1,10,0,3,0,2,2,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1,1,0,0,103,2,0,0,105
8383772,7504100,11,0,19,0,0,48351,7533,0,0,382,130,0,0,0,1,1,1,0,0,0,0,1,0,55,103,0,7,4,0,5,0,6,18,1117,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,38,8,9,0,1,246,96,0,170,512
3071987,3537988,9,0,23,0,0,23100,3764,0,0,128,83,0,0,0,1,1,0,0,0,0,0,0,0,8,26,0,6,2,0,1,0,1,6,812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,3,1,1,0,117,117,4,117,355
284807,183600,7,0,8,0,0,768,258,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,26,54,0,21,13,0,0,0,1,0,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,3,2,0,0,0,0,0,0,0
38592326,9296292,15,0,23,0,0,52216,7437,0,0,968,138,1,0,0,1,1,0,0,0,1,0,1,0,37,550,0,20,1,2,3,0,0,46,4339,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,99,22,13,2,6,734,0,0,1732,2466
46781670,9014724,14,0,23,0,0,52546,7647,0,0,473,132,0,0,0,1,0,1,0,0,1,0,1,0,9,205,0,11,2,0,1,0,2,19,5595,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,182,10,10,0,0,1245,279,7,322,1853
483373,581188,3,0,0,0,0,2862,373,0,0,47,7,0,0,0,1,0,0,0,0,0,0,0,0,21,19,0,2,6,0,7,0,0,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0
1746314,470996,4,0,8,0,0,1919,331,0,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,24,54,0,0,0,1,0,0,0,17,457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36,0,0,1,0,176,0,2,0,178
2283513,810372,0,0,0,0,0,3825,670,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,17,6,0,2,0,0,3,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,38,1,2,0,0,0,0,0,0,0
45251,34688,7,0,0,0,0,95,22,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0,3
13572930,4193320,10,0,0,0,0,25950,3857,0,0,406,71,0,0,0,1,1,0,1,0,1,0,1,0,226,486,0,85,0,0,0,0,1,56,1911,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,95,8,10,0,1,949,64,3,1,1017
13020163,8691664,16,0,23,0,0,51167,10369,0,0,439,142,0,0,0,1,1,0,1,0,1,0,0,0,11,398,0,12,1,0,1,0,7,7,2535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45,14,14,2,1,151,153,7,517,828
53281120,12844340,18,0,25,0,0,53133,15782,0,0,478,117,0,0,0,1,0,1,0,0,0,0,1,0,5,23,0,4,1,0,0,0,0,5,4873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,13,24,20,1,1,739,752,1,903,2395
58518,84752,3,0,0,0,0,322,54,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,0,2,0,2,0,1,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
315194,92616,3,0,4,0,0,317,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
28225820,5936196,16,0,22,0,0,37144,5339,0,0,406,177,0,0,0,1,0,0,0,0,0,0,1,0,4,25,0,2,1,0,1,0,2,7,601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,0,78,126,1,78,283
252684,185876,4,0,0,0,0,722,138,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,15,15,0,52
6761503,5532936,9,0,23,0,0,35401,5315,0,0,322,118,0,0,0,1,1,1,0,0,1,0,1,0,22,48,0,3,10,0,1,0,2,9,1684,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,17,19,13,2,0,153,152,1,153,459
18731665,6802472,8,0,15,0,0,43121,5927,0,0,513,63,1,0,0,1,1,0,1,0,1,0,1,0,57,642,0,6,20,1,3,0,0,50,1468,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,41,9,10,0,1,322,1,0,434,757
115712,135448,3,0,0,0,0,503,105,0,0,15,0,0,0,0,1,1,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
148265,120376,3,0,0,0,0,336,69,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
11868036,6445212,14,0,21,0,0,50260,7136,0,0,363,34,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,3,3,0,0,0,10,4,985,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,25,5,4,2,1,198,189,0,192,579
2010542,547940,4,0,0,0,0,2971,491,0,0,72,0,0,0,0,1,0,0,0,0,0,0,0,0,11,24,0,6,0,0,0,0,0,0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,2,1,0,0,45,41,0,0,86
56856,73196,3,0,4,0,0,208,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,3
433423,84704,4,0,0,0,0,235,46,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3
9372740,7527204,14,0,19,0,0,48134,6908,0,0,935,226,0,0,0,1,1,0,1,0,1,0,1,0,89,438,0,48,17,0,0,0,0,20,1303,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,83,11,9,0,1,381,6,0,200,587
36048584,7506208,9,0,14,0,0,54342,3558,0,0,436,57,0,0,0,1,1,0,1,0,1,0,1,0,11,76,0,23,5,1,5,0,0,3,5039,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,16,17,10,0,2,1222,1153,4,403,2782
144538,101464,3,0,0,0,0,421,69,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
143720,205120,4,0,4,0,0,567,105,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,2
53402,62880,3,0,4,0,0,116,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
155780,135296,3,0,4,0,0,515,94,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3373766,5929008,9,0,22,0,0,39406,6422,0,0,269,66,0,0,0,1,1,1,1,0,0,0,0,0,0,45,0,7,3,0,1,0,0,3,617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4,2,0,1,115,112,2,111,340
58860,108172,3,0,7,0,0,299,76,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
266306,192936,3,0,8,0,0,737,154,0,0,9,7,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,52,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,1,3,0,0,1,1,1,0,3
39158495,9263736,15,0,23,0,0,52672,7518,0,0,947,146,1,0,0,1,1,0,1,0,1,0,1,0,37,493,0,20,1,2,3,0,0,40,4022,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,98,21,13,2,6,728,0,0,1592,2320
3158183,4952584,9,0,0,0,0,31692,5150,0,0,274,52,0,0,0,1,1,1,0,0,0,0,1,0,3,38,0,7,0,0,0,0,0,4,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,4,0,1,32,26,4,30,92
419235,297064,9,0,19,0,0,435,41,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,12,27
2005935,681052,4,0,0,0,0,3721,420,0,0,40,0,1,0,0,1,1,0,0,0,1,0,0,0,25,75,0,8,1,3,4,0,3,0,380,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,134,0,27,0,161
57831,37328,3,0,0,0,0,158,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40342694,6977076,16,0,22,0,0,44045,6381,0,0,332,221,0,0,0,1,0,1,1,0,1,0,1,0,8,29,0,1,2,0,0,0,0,5,2673,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,40,16,11,2,0,564,85,12,567,1228
26833223,7830884,8,0,8,0,0,49551,6706,0,0,1108,111,0,0,0,1,1,0,1,0,1,0,1,0,97,638,0,2,5,3,0,0,1,51,2254,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,97,14,2,6,3,24,7,4,822,857
1881278,114760,3,0,0,0,0,425,75,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
28473659,4261264,8,0,0,0,0,24769,3689,0,0,501,116,1,0,0,1,1,0,1,0,1,0,1,0,167,179,0,49,10,0,3,0,0,14,1303,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,38,6,6,2,1,703,21,8,9,741
246452,223192,4,0,0,0,0,873,135,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,1,1,1,0,3
4137994,809492,14,0,19,0,0,4604,620,0,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,2,4,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,33,11,0,44,88
417014,686288,3,0,10,0,0,3048,474,0,0,54,1,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,2,0,1,1,0,0,0,1
31541184,6304504,8,0,0,0,0,37774,5599,0,0,524,68,1,0,0,1,1,0,1,0,1,0,1,0,103,368,0,22,22,3,4,0,3,34,2765,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,19,5,6,3,2,1555,7,4,36,1602
13241608,8036444,8,0,23,0,0,52052,7336,0,0,872,118,1,0,0,1,1,1,1,0,1,0,1,0,21,466,0,141,28,0,6,0,0,41,1556,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,86,11,7,2,0,683,28,24,313,1048
666227,154496,4,0,0,0,0,508,97,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,35,0,0,1,36
2184000,1520388,4,0,0,0,0,12177,1286,0,0,94,2,0,0,0,1,0,0,0,0,0,0,0,0,7,25,0,0,2,1,0,0,1,3,813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,10,3,1,4,0,96,95,0,0,191
817024,63152,3,0,0,0,0,165,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
60086207,5265652,15,0,15,0,0,35633,4662,0,0,457,177,0,0,0,1,1,1,1,0,1,0,1,0,53,184,0,25,9,0,1,0,2,16,1322,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,1,47,47,0,47,141
44287475,8534796,14,0,21,0,0,49680,7420,0,0,1683,139,1,0,0,1,1,0,1,0,1,0,1,0,86,489,0,1,4,1,0,0,0,37,2777,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,104,10,5,0,3,157,0,0,896,1053
8776077,6816952,16,0,23,0,0,43007,5751,0,0,582,219,0,0,0,1,1,0,1,0,1,0,1,0,14,32,0,5,1,0,1,0,2,10,1049,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,16,4,5,1,1,130,130,50,130,440
3277878,1514940,8,0,0,0,0,8056,1146,0,0,70,25,0,0,0,1,1,0,0,0,1,0,0,0,9,173,0,21,2,1,0,0,0,2,424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,4,1,0,0,28,23,24,5,80
686859,181988,4,0,0,0,0,781,144,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0,8,8,8,0,24
3596740,4965652,15,0,24,0,0,32325,4995,0,0,203,150,0,0,0,1,0,0,0,0,0,0,0,0,4,42,0,6,1,0,1,0,2,5,761,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13,5,4,1,0,114,112,3,112,341
5672676,445096,3,0,4,0,0,2130,395,0,0,42,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,9,25,1,2,0,7,2,615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,1,0,0,0,22,22,22,0,66
39158495,9263736,15,0,23,0,0,52672,7518,0,0,947,146,1,0,0,1,1,0,1,0,1,0,1,0,37,493,0,20,1,2,3,0,0,40,4022,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,98,21,13,2,6,728,0,0,1592,2320
685322,613208,4,0,0,0,0,1623,160,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,2,2,2,0,6
18523144,7832016,14,0,14,0,0,44056,6631,0,0,919,113,1,0,0,1,1,1,1,0,1,0,1,0,37,83,0,0,0,0,0,0,0,10,494,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,23,8,11,0,1,74,1,1,83,159
81761,46412,2,0,0,0,0,143,23,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17736088,8568928,15,0,23,0,0,52929,8228,0,0,430,219,1,0,0,1,1,1,0,0,1,0,0,0,39,185,0,5,13,8,13,0,7,16,4662,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,60,10,13,4,41,534,532,11,539,1616
12513068,3156972,14,0,21,0,0,25874,3440,0,0,69,48,0,0,0,1,0,0,0,0,0,0,1,0,2,28,0,7,2,0,1,0,1,5,916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,1,1,0,170,169,0,168,507
42875130,8929900,14,0,23,0,0,43647,7843,0,0,1149,355,0,0,0,1,1,0,1,0,1,0,1,0,62,546,0,26,39,2,5,0,0,20,10304,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,98,16,12,1,1,3542,44,19,3197,6802
4420506,1328384,4,0,0,0,0,6844,838,0,0,82,52,0,0,0,1,1,0,0,0,1,0,0,0,14,125,0,0,6,1,9,0,2,17,984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,34,1,0,0,0,399,0,0,0,399
28424704,5893560,9,0,23,0,0,46450,6088,0,0,368,88,0,0,0,1,1,0,0,0,0,0,1,0,23,78,0,52,11,0,1,0,13,12,1153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,3,1,0,0,189,77,0,135,401
23814483,4714360,16,0,23,0,0,184,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,59,12,13,1,0,5,0,0,314,319
27924684,7837456,14,0,19,0,0,48220,5407,0,0,654,184,0,0,0,1,1,0,0,0,1,0,1,0,53,635,0,9,37,1,1,0,2,59,2772,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,194,18,3,2,2,308,44,2,875,1229
41758051,7308836,14,0,22,0,0,55169,7114,0,0,590,253,1,0,0,1,1,0,1,0,1,0,1,0,21,309,0,3,0,0,0,0,1,10,1469,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,120,45,2,1,4,227,2,3,442,674
635338,27988,8,0,21,0,0,15,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1
9179596,3496620,16,0,21,0,0,38,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,84,6,5,0,1,212,0,0,207,419
26438239,8145804,15,0,15,0,0,50566,7159,0,0,754,138,0,0,0,1,1,1,1,0,1,0,1,0,70,408,0,58,12,0,1,0,4,66,3064,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,149,14,6,2,25,0,0,0,0,0
54613781,8377576,14,0,23,0,0,47754,6207,0,0,657,378,0,0,0,1,1,0,1,0,1,0,1,0,53,419,0,8,25,1,29,0,0,70,8746,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,471,60,37,16,31,2478,113,4,2093,4688
7690525,3680304,9,0,0,0,0,20937,2748,0,0,173,51,0,0,0,1,1,0,1,0,1,0,1,0,33,177,0,6,10,1,5,0,1,16,1191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,5,8,0,3,38,38,0,446,522
926940,920396,16,0,24,0,0,7562,942,0,0,52,28,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,2,1,0,1,0,1,5,399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,45,0,46,136
170127,56352,3,0,0,0,0,186,43,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,0,2,2,0,0,0,0,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
7624360,5196048,8,0,19,0,0,25903,3843,0,0,425,115,0,0,0,1,1,1,1,0,1,0,1,0,124,425,0,20,0,0,0,0,0,21,908,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,111,4,1,0,2,47,4,124,383,558
4765765,3687668,5,0,8,0,0,22272,3360,0,0,368,72,0,0,0,1,1,0,0,0,1,0,1,0,7,26,0,0,1,0,0,0,0,3,654,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,50,1,2,1,0,53,52,51,0,156
47257324,7386224,11,0,23,0,0,41967,7945,0,0,431,181,1,0,0,1,1,1,1,0,1,0,1,0,76,634,0,15,7,2,0,0,0,50,7842,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,457,12,17,1,3,1971,53,6,1709,3739
3234348,896032,3,0,0,0,0,4838,625,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1,0,24,86,0,15,3,0,5,0,0,4,922,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28,1,0,1,0,312,0,158,0,470
9818241,3539496,16,0,23,0,0,18822,4096,0,0,369,98,0,0,0,1,0,1,0,0,0,0,1,0,4,32,0,19,6,0,1,0,1,5,968,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,7,2,0,1,1,0,0,11,12
11034510,8310932,8,0,0,0,0,35985,5379,0,0,1822,162,0,0,0,1,1,1,1,0,1,0,1,0,47,242,0,10,14,0,0,0,0,5,2976,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,241,12,12,3,8,0,0,0,0,0
12284144,7337540,14,0,21,0,0,48592,7020,0,0,1063,236,0,0,0,1,1,1,1,0,1,0,1,0,9,111,0,5,2,0,0,0,0,4,677,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,25,6,8,1,3,17,1,0,14,32
50024875,9691520,10,0,10,0,0,49120,6298,0,0,727,52,1,0,0,1,1,0,0,0,1,0,1,0,319,1276,0,48,68,10,24,0,0,83,6078,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,349,14,23,3,57,1509,31,0,1431,2971
